Agg Node,State,Hours,Bandwidth (Mbps),98th-%ile Payload (Mbps),*Spurious Capacity Provided,Total BW Limited Hours,BW Limited Days,Total Statistical Clipping Hours,Statistical Clipping Days,Likely Also RAN Limited,Congestion Model Fit,Model Congestion of Interest,Rank,Node ,Unknown
HDPN0T1,NSW,564,497,485.74,,16,5,23,6,No,Good,Low,6929,HDPNCM1,-0.00742674
BJNM0X1,QLD,530,123,104.14,,2,0,19,6,No,Poor,Low,6930,BJJSFU0,-0.007437127
WNBD0X1,VIC,560,1000,133.26,,0,0,16,4,No,Good,Low,6931,WDJGFU0,-0.007440642
KRRD0X1,NSW,554,257,86.81,,0,0,27,6,No,Good,Low,6932,KRRDEM1,-0.007441715
YINU0X1,VIC,555,81,30.78,,0,0,17,5,No,Poor,Low,6933,YINUFU0,-0.007445645
WJ3A0T1,SA,565,10000,322.38,,0,0,17,6,No,Good,Low,6934,NACRXM1,-0.007447281
GBMN0X1,NSW,548,81,53.41,,0,0,16,5,No,Good,Low,6935,GBMNFM1,-0.007456913
CUNU0T1,QLD,566,500,213.47,,0,0,22,5,No,Good,Low,6936,CUNUVM1,-0.007457133
MFGW0T1,NSW,564,10000,78.52,,0,0,17,5,No,Good,Low,6937,MFGWCM1,-0.007462443
GVIP,NSW,577,,33.89,,0,0,20,6,No,Moderate,Low,6938,GVIPFU0,-0.007468123
GRXC0X1,VIC,537,123,50.85,,0,0,15,3,No,Good,Low,6939,GRXCFM0,-0.007470979
MPND0X1,VIC,538,1000,205.03,,0,0,33,10,Yes,Good,Low,6940,MPNDEM1,-0.007487839
SEHCBX1,VIC,542,207,143.66,,0,0,26,5,Yes,Moderate,Low,6941,SEHCEM2,-0.007487935
SWLD0X1,VIC,540,165,163.52,,61,16,69,17,No,Good,Low,6942,MKKZFU0,-0.007488357
MWDX0X1,NSW,535,387,316.7,,0,0,19,5,No,Good,Low,6943,MWDXCM1,-0.007493483
LADN0T1,NSW,564,257,22.04,,0,0,18,6,No,Poor,Low,6944,LADNFM0,-0.00749412
KIYW0X1,QLD,527,257,256.82,,120,22,123,22,No,Good,Low,6945,KIYWAM1,-0.00749455
SWQZ0X1,TAS,544,39,39.08,,308,24,307,24,Yes,Good,Low,6946,SWQZFM1,-0.00750156
CCFM0T1,NSW,564,10000,189.87,,0,0,28,9,No,Good,Low,6947,CCFMXM1,-0.00750221
FBNB0T1,NSW,553,10000,241.74,,0,0,22,6,No,Good,Low,6948,FBNBCM1,-0.007509822
HEOI0T1,NSW,564,10000,130.66,,0,0,19,5,No,Good,Low,6949,HEOICM1,-0.007513912
WU4A0T2,WA,567,10000,804.28,,0,0,36,10,Yes,Good,Low,6950,JOODXM1,-0.007516441
MJQN0X1,NT,463,39,38.82,,88,16,96,17,No,Moderate,Low,6951,MJQNFM0,-0.007517342
WTNN0T1,NSW,564,10000,241,,0,0,17,6,No,Good,Low,6952,WTNNCM1,-0.007531497
GBNQ0X1,NSW,534,81,53.38,,0,0,22,6,No,Moderate,Low,6953,GBNQFM0,-0.007531828
CVUF0X1,QLD,527,207,135.1,,0,0,19,4,No,Poor,Low,6954,CVUFFU0,-0.007539502
MEYY0T1,WA,567,9990,322.08,,0,0,21,5,No,Good,Low,6955,MEYYVM2,-0.007548302
CTXD0X1,VIC,552,123,122.37,,67,18,73,18,No,Moderate,Low,6956,CTXDEM2,-0.007553281
AUGH0X1,QLD,549,81,73.52,,5,1,29,9,No,Good,Low,6957,AUGHFM0,-0.007559483
BJNF0X1,ACT,548,990,7.64,,0,0,14,5,No,Good,Low,6958,BJNFEBA,-0.00756612
HUOD0T1,VIC,564,10000,532.93,,0,0,23,6,No,Good,Low,6959,HUODCM1,-0.007569494
AGJD0X1,WA,552,257,256.7,,83,23,83,23,No,Moderate,Low,6960,AGJDEM1,-0.007573892
SX1Q0T1,TAS,564,9997,758.12,,0,0,41,15,No,Good,Low,6961,MJYGCM1,-0.007579604
CJ2A0T2,ACT,564,10000,687.8,,0,0,27,8,No,Good,Low,6962,CBZICM1,-0.007610931
IBCOBL1,NSW,533,200,9.72,,0,0,17,5,No,Good,Low,6963,IBCOEB1,-0.007615633
KRAS0T1,NSW,564,10000,93.99,,0,0,19,4,No,Good,Low,6964,KRASCM2,-0.007616573
NY1Q0T1,VIC,564,9990,1207.42,,0,0,31,10,No,Good,Low,6965,BSODCM1,-0.007619536
RHLI0X1,TAS,536,207,205.53,,77,18,85,20,Yes,Moderate,Low,6966,RHLIEM1,-0.007622021
CTYD0X1,WA,529,1000,183.04,,0,0,28,8,Yes,Good,Low,6967,CTYDEM1,-0.007622092
CYOQ0T1,QLD,577,10000,224.21,,0,0,20,5,No,Good,Low,6968,CYOQCM1,-0.00763602
WLCD0X1,VIC,542,123,75.36,,0,0,27,8,No,Good,Low,6969,WLCDFM1,-0.007649451
WNWN0X1,QLD,529,39,8.08,,0,0,12,4,No,Good,Low,6970,WNWNFM1,-0.007651413
EXFO0T1,VIC,564,250,118.07,,0,0,21,5,No,Good,Low,6971,EXFOAM1,-0.007654006
ABUG0T1,SA,565,10000,138.63,,0,0,26,8,No,Moderate,Low,6972,ABUGCM2,-0.007673813
HM2G0T2,NSW,564,9990,1030.96,,0,0,45,9,No,Good,Low,6973,REPGCM1,-0.007677157
MJYY0X1,QLD,531,39,19.28,,0,0,16,6,No,Moderate,Low,6974,MJYYFM0,-0.007700028
MRZI0X1,QLD,547,39,39.71,,249,25,212,24,No,Good,Low,6975,MRZIFM0,-0.007705715
WTUZ0T1,WA,556,257,36.84,,0,0,15,4,No,Poor,Low,6976,WTUZFM1,-0.007707946
PZ2T0T2,NSW,564,10000,329.82,,0,0,17,5,No,Good,Low,6977,BBHUCM1,-0.007717868
BEVM0T1,NSW,564,10000,272.89,,0,0,24,6,No,Good,Low,6978,BEVMCM1,-0.007722057
BGGR0T1,NSW,564,10000,388.12,,0,0,22,6,Yes,Moderate,Low,6979,BGGRCM1,-0.007722631
SCVR0X1,NSW,531,165,57.89,,0,0,29,8,Yes,Good,Low,6980,SCVRFM1,-0.007725864
BDAP0T1,QLD,566,10000,399.55,,0,0,25,7,No,Good,Low,6981,BDAPABA,-0.007736459
MVVJ0X1,QLD,528,39,5.55,,0,0,13,4,No,Poor,Low,6982,MVVJFM0,-0.007739032
MCND0T1,VIC,564,500,240.5,,0,0,32,8,No,Good,Low,6983,MCNDVM1,-0.007739556
PAOD0X1,VIC,557,123,42.54,,0,0,25,8,No,Moderate,Low,6984,PAODFM1,-0.007743192
JUXD0X1,WA,530,249,249.03,,272,23,272,23,Yes,Good,Low,6985,JUXDEM1,-0.007745632
TBVM0T1,NSW,564,10000,571.85,,0,0,25,9,Yes,Good,Low,6986,TBVMCM1,-0.007759754
JNGP0T1,NSW,564,10000,321,,0,0,18,5,No,Good,Low,6987,JNGPCM1,-0.007762504
FOYS0X1,QLD,527,39,35.59,,2,1,26,7,No,Poor,Low,6988,FOYSFM0,-0.007765491
QSB7,WA,546,,3.39,,0,0,13,2,No,Good,Low,6989,QSB7FC0,-0.007771628
KABD0T1,VIC,564,497,362.79,,0,0,23,9,No,Good,Low,6990,KABDCM1,-0.007774024
GCST0T1,NSW,564,10000,279.62,,0,0,26,9,Yes,Moderate,Low,6991,GCSTCM1,-0.007781198
MKBD0X1,VIC,556,77,70.68,,1,0,41,11,Yes,Good,Low,6992,MKBDFM2,-0.007789516
HHBD0X1,VIC,556,77,29.71,,0,0,22,6,Yes,Good,Low,6993,HHBDFM0,-0.007798389
HBNY,NSW,529,,5.21,,0,0,14,3,No,Poor,Low,6994,HBNYFU0,-0.007800816
BCRD0X1,WA,531,1000,204.8,,0,0,14,2,No,Moderate,Low,6995,BCRDCM1,-0.007805286
SWRP0X1,NSW,539,990,30.16,,0,0,20,5,No,Good,Low,6996,SLQRFU0,-0.007815336
BV6J0T1,VIC,564,9997,792.81,,0,0,33,9,Yes,Good,Low,6997,BGBDCM1,-0.007821326
ANQDBL1,WA,531,1000,29.31,,0,0,14,4,No,Good,Low,6998,ANQDEBA,-0.00782821
ETTX0X1,NSW,549,39,38.79,,66,13,69,15,No,Moderate,Low,6999,ETTXFM0,-0.007829802
WCRD0X1,VIC,558,990,30.67,,0,0,24,7,No,Good,Low,7000,WGQLFU0,-0.007851569
WQ2L0T2,QLD,538,10000,124.03,,0,0,21,5,No,Good,Low,7001,MMWIEBA,-0.007852033
PDUG0X1,QLD,528,257,170.93,,0,0,16,3,No,Moderate,Low,7002,PDRRFU0,-0.007859754
SRBG0T1,QLD,566,10000,364.82,,0,0,18,5,No,Good,Low,7003,SRBGCM1,-0.007863501
POUN0X1,VIC,602,165,149.78,,0,0,31,8,Yes,Good,Low,7004,POUNAM1,-0.007865238
CJGU0T1,VIC,564,77,47.46,,0,0,17,3,No,Good,Low,7005,CJGUFM0,-0.007868344
PERG0T1,QLD,556,10000,316.69,,0,0,21,6,No,Good,Low,7006,PERGCM1,-0.00787051
MWAG0T1,NSW,564,10000,450.83,,0,0,40,10,No,Good,Low,7007,MWAGCM1,-0.007870705
LOID0X1,VIC,552,990,77.97,,0,0,24,7,No,Good,Low,7008,LOIDFM1,-0.007877336
CGSH0T1,NSW,564,10000,259.6,,0,0,20,6,No,Good,Low,7009,CGSHCM1,-0.007884044
CFND0X1,VIC,536,1000,172.17,,0,0,13,2,No,Good,Low,7010,CFNDEM1,-0.007889587
PNJH0X1,QLD,528,1000,99.37,,0,0,19,7,No,Good,Low,7011,PNJHEM1,-0.007889587
UBLC0X1,VIC,541,81,43.97,,0,0,17,3,No,Good,Low,7012,UBLCFM0,-0.007890673
WQSJ0T1,NSW,564,257,6.28,,0,0,13,3,No,Poor,Low,7013,WQSJFM1,-0.007894124
SUND0X1,VIC,557,990,25.39,,0,0,22,6,No,Good,Low,7014,GITJFU0,-0.00789592
GURH0X1,VIC,551,81,55.92,,0,0,33,7,Yes,Good,Low,7015,GURHFM1,-0.007904644
HYXD0X1,WA,553,123,79.8,,0,0,26,7,No,Poor,Low,7016,HYXDFM0,-0.007910403
KGTH0X1,QLD,526,127,115.18,,2,0,31,9,No,Good,Low,7017,KGTHFM1,-0.007911081
HM3H0T2,NSW,564,9990,531.62,,0,0,38,11,No,Good,Low,7018,AUQUCM1,-0.007911472
NUPD0X1,WA,552,123,82.76,,0,0,31,9,No,Poor,Low,7019,NUPDFM0,-0.007919299
ELBD0X1,VIC,535,1000,144.7,,0,0,33,6,No,Good,Low,7020,ELBDEM1,-0.007932202
OYBB0T1,NSW,564,10000,111.18,,0,0,24,7,No,Good,Low,7021,OYBBCM1,-0.007935404
BX1K0T1,VIC,564,9990,536.81,,0,0,34,10,No,Good,Low,7022,BPHDCM1,-0.007944521
BVBJ0X1,WA,530,39,18.12,,0,0,13,3,No,Good,Low,7023,BVBJFM0,-0.007973345
PTCQ0X1,NSW,550,81,49.81,,0,0,31,9,No,Good,Low,7024,PTCQFM0,-0.007975516
MPBD0T1,VIC,564,10000,81.47,,0,0,17,3,No,Good,Low,7025,MPBDCM1,-0.007981976
OKHL0T1,NSW,564,10000,159.01,,0,0,20,5,No,Good,Low,7026,OKHLCM1,-0.007989477
BMKG0X1,NSW,549,123,76.18,,0,0,26,7,No,Moderate,Low,7027,BMKGFM1,-0.007992843
EMRP0T1,NSW,564,10000,257.38,,0,0,19,6,No,Good,Low,7028,EMRPCM1,-0.00799682
WQ4A0T2,QLD,566,10000,380.54,,0,0,20,4,No,Good,Low,7029,AYSOCM1,-0.008012244
MWAKBX1,QLD,531,123,122.92,,321,24,321,24,No,Good,Low,7030,MWAKEM1,-0.008020294
CWAC0X1,QLD,527,39,33.29,,0,0,22,5,No,Good,Low,7031,CWACFU0,-0.008021364
KEXR0X1,VIC,553,39,38.78,,87,16,101,17,No,Good,Low,7032,KEXRFM1,-0.008040925
NJ3S0T1,NSW,578,9990,127.02,,0,0,20,5,No,Good,Low,7033,MIIYCM1,-0.008046024
HOZX0T1,QLD,566,123,122.94,,360,25,360,25,Yes,Good,Low,7034,HOZXAM1,-0.008063837
RFOU0X1,WA,530,123,74.84,,0,0,15,5,No,Moderate,Low,7035,RFOUFM1,-0.008065308
NMYN0T1,VIC,564,9990,323.82,,0,0,21,5,No,Good,Low,7036,NMYNCM1,-0.008069604
AMFDBL1,WA,530,1000,40.19,,0,0,19,6,No,Good,Low,7037,AMFDEBA,-0.008072395
HNWX0T1,VIC,572,10000,185.07,,0,0,14,6,No,Good,Low,7038,HNWXCM1,-0.008084549
CKTM0T1,QLD,566,257,257.04,,212,25,212,25,No,Moderate,Low,7039,CKTMAM1,-0.008086296
SDWSBL1,NSW,553,1000,69.81,,0,0,14,2,No,Good,Low,7040,SDWSEBA,-0.008088131
SWJD0X1,VIC,540,123,48.35,,0,0,30,7,Yes,Good,Low,7041,SWJDFM2,-0.008091424
INWW0T1,NSW,564,10000,207.77,,0,0,17,3,No,Good,Low,7042,INWWCM1,-0.008096788
BKPA0T1,NSW,564,9997,254.59,,0,0,20,7,No,Good,Low,7043,BKPACM1,-0.008149879
GMWM,NSW,542,,8.14,,0,0,13,3,No,Moderate,Low,7044,GMWMFU0,-0.00815179
ETOH0X1,QLD,528,1000,243.17,,0,0,25,6,Yes,Good,Low,7045,ETOHEM1,-0.008154383
MDQM0T1,NSW,564,250,210.73,,0,0,29,8,Yes,Good,Low,7046,MDQMEM1,-0.008155534
BWMD0T1,NSW,564,9990,597.88,,0,0,18,3,No,Good,Low,7047,BWMDCM1,-0.008167922
KWHD0T1,WA,481,9990,186.72,,0,0,17,4,No,Good,Low,7048,KWHDCM1,-0.008170316
BNIU0X1,NSW,552,81,60.61,,0,0,19,5,No,Poor,Low,7049,BNIUFM1,-0.008174186
DURG0T1,NSW,564,10000,320.62,,0,0,22,7,No,Good,Low,7050,DURGCM2,-0.008176485
SHDDDX1,WA,530,1000,437.75,,0,0,49,12,Yes,Good,Low,7051,SHDDAM1,-0.008177126
MUSA0X1,NSW,535,387,47.68,,0,0,18,5,No,Good,Low,7052,LIJUFU0,-0.008184605
PASD0T1,VIC,564,997,506.47,,0,0,20,6,Yes,Good,Low,7053,PASDCM1,-0.008192445
REMTXY0001,NSW,567,13,11.18,,4,1,44,5,No,Moderate,Low,7054,MTXYFM0,-0.008197364
JBSE0T1,QLD,566,10000,427.04,,0,0,23,7,Yes,Good,Low,7055,JBSECM1,-0.008198142
SJ1B0T1,QLD,566,9990,1569.31,,0,0,43,17,No,Good,Low,7056,SDJSCM1,-0.008214289
GPEG0T1,WA,567,81,9.6,,0,0,18,5,No,Poor,Low,7057,GPEGFM1,-0.008217197
MTHD0T1,VIC,564,9990,327.36,,0,0,20,6,Yes,Good,Low,7058,MTHDCM1,-0.008219274
CZ2T0T1,VIC,564,9990,472.49,,0,0,22,7,No,Good,Low,7059,HTMDCM1,-0.008241661
CNDTBX1,NSW,551,1000,11.13,,0,0,17,3,No,Moderate,Low,7060,SZWVFU1,-0.008243213
BFBD0X1,VIC,536,81,22.67,,0,0,20,4,No,Good,Low,7061,BFBDFM0,-0.008249417
DVOS0T1,SA,565,9990,247.78,,0,0,20,6,No,Moderate,Low,7062,DVOSCM1,-0.008262108
MWIY0T1,NSW,564,81,33.15,,0,0,18,5,No,Good,Low,7063,MWJVFU0,-0.008263722
NV3G0T2,NSW,564,9990,160.67,,0,0,19,7,No,Good,Low,7064,BBFHXM1,-0.008275575
TEGE0X1,QLD,550,1000,82.91,,0,0,14,4,No,Good,Low,7065,TEGEFM1,-0.008276592
WSJK0X1,NSW,554,39,12.7,,0,0,13,4,No,Poor,Low,7066,WSJKEU0,-0.008285331
CAXQ0T1,NSW,564,497,392.14,,0,0,28,7,Yes,Good,Low,7067,CAXQCM1,-0.008286528
IBCWBL1,NSW,548,200,12.26,,0,0,12,2,No,Good,Low,7068,IBCWEB1,-0.008289627
CTSD0X1,VIC,552,1000,99.15,,0,0,28,5,Yes,Good,Low,7069,CTSDEM1,-0.00829462
TGNE0X1,QLD,530,165,161.59,,37,9,48,9,No,Good,Low,7070,TGNEEM1,-0.008298661
MHVJ0X1,VIC,553,81,62,,0,0,16,5,No,Good,Low,7071,MHVJFM1,-0.008322053
WAKH0X1,NSW,548,165,108.88,,0,0,21,6,No,Moderate,Low,7072,WAKHFM1,-0.008323346
MIVZ0T1,NSW,564,9990,333.36,,0,0,23,6,No,Good,Low,7073,MIVZCM1,-0.00832557
BDDV0X1,VIC,555,123,113.09,,5,1,22,9,No,Good,Low,7074,BDDVEM1,-0.008329729
BIFD0T1,VIC,487,9990,346.15,,0,0,13,4,No,Good,Low,7075,BIFDCM1,-0.008335291
CDWR0X1,QLD,528,77,70.99,,2,0,28,6,No,Good,Low,7076,CDWRFM2,-0.008338554
AY1J0T1,VIC,564,9997,518.41,,0,0,26,9,Yes,Good,Low,7077,LEBPCM1,-0.00835149
GWED0T1,VIC,564,9990,97.78,,0,0,17,4,No,Good,Low,7078,GWEDCM1,-0.008368428
CNAG0T1,NSW,564,10000,323.09,,0,0,23,7,No,Moderate,Low,7079,CNAGCM1,-0.00837204
YKCD0X1,VIC,559,77,76.55,,76,20,78,20,Yes,Good,Low,7080,YKCDFM1,-0.008372625
SQZD0X1,VIC,556,249,158.18,,0,0,47,14,No,Good,Low,7081,SQZDAM1,-0.00837273
CXJU,NT,544,,4.05,,0,0,13,3,No,Moderate,Low,7082,CXJUFU0,-0.008375131
OBHC0T1,NSW,564,9997,198.26,,0,0,19,6,No,Moderate,Low,7083,OBHCCM1,-0.008377621
LAEP0X1,NSW,548,123,75.28,,0,0,28,6,No,Good,Low,7084,LAEPFM1,-0.008386239
TDAN0X1,VIC,542,39,38.95,,120,21,121,21,No,Good,Low,7085,TDANFM1,-0.008394111
GYSO0T1,QLD,577,10000,448.02,,0,0,20,5,Yes,Good,Low,7086,GYSOCM1,-0.008414112
SGAR0X1,QLD,531,257,256.33,,83,21,85,21,No,Moderate,Low,7087,SGARAM1,-0.008423519
CJRK0T1,SA,565,123,122.19,,39,11,40,12,No,Good,Low,7088,CJRKFM1,-0.00843276
NYGG0T1,NSW,564,10000,302.46,,0,0,19,5,No,Good,Low,7089,NYGGCM1,-0.008434109
MEBA0X2,QLD,548,517,316.51,,0,0,33,11,Yes,Good,Low,7090,MEBAAM2,-0.008445445
STTG0T1,NSW,564,9990,279.33,,0,0,19,4,No,Good,Low,7091,STTGCM1,-0.008448279
BOIE0X1,NSW,551,81,79.78,,31,8,41,10,No,Good,Low,7092,BOIEFM1,-0.008450569
NIAN0T1,SA,565,490,271.22,,0,0,22,6,No,Moderate,Low,7093,NIANCM1,-0.008452835
CGWV0X1,VIC,536,77,70.45,,7,2,17,5,No,Moderate,Low,7094,CGWVFM1,-0.008457744
REBD0T1,VIC,564,9990,97.65,,0,0,20,4,No,Good,Low,7095,REBDCM1,-0.00847367
CJ2A0T1,ACT,564,10000,876.75,,0,0,29,8,No,Good,Low,7096,ACTOCM1,-0.008480128
BHXR0T1,QLD,500,9990,470.83,,0,0,19,7,No,Good,Low,7097,BHXRCM1,-0.00848045
BJBK0X1,NSW,535,39,37.78,,21,5,38,12,No,Moderate,Low,7098,BJBKFM1,-0.008483987
NJ1Q0T2,NSW,564,9990,527.28,,0,0,20,5,No,Poor,Low,7099,CBXJCM1,-0.008485124
SEAT0T1,SA,565,10000,111.22,,0,0,16,2,No,Moderate,Low,7100,SEATCM1,-0.008485696
SFOR0X1,QLD,531,123,123.23,,199,23,196,23,No,Good,Low,7101,SFOREM1,-0.00848941
SDNLBL1,NSW,537,200,26.85,,0,0,15,3,No,Good,Low,7102,SDNLEB1,-0.008495227
TSUJ0T1,VIC,564,9990,233.38,,0,0,21,7,Yes,Good,Low,7103,TSUJCM1,-0.008503828
WDJK0X1,TAS,554,81,60.7,,0,0,20,4,No,Good,Low,7104,TPYXFU0,-0.008503923
PBNB0X1,VIC,557,990,106.06,,0,0,26,7,No,Good,Low,7105,PBNBFM1,-0.008506941
GEUU0X1,VIC,537,39,39.06,,175,23,172,23,No,Good,Low,7106,GEUUFM1,-0.008507518
MKXU0X1,QLD,549,39,40,,332,26,308,26,No,Good,Low,7107,MKXUFM0,-0.008509237
PTCD0T1,VIC,564,9990,326.86,,0,0,18,5,No,Good,Low,7108,PTCDCM1,-0.008515628
CGCM0T1,QLD,577,10000,294.1,,0,0,27,5,No,Moderate,Low,7109,CGCMCM1,-0.008516533
TBRL0X1,QLD,528,165,162.17,,25,7,33,10,Yes,Good,Low,7110,DOQZFU0,-0.008520052
CVVU0X1,QLD,548,123,77.91,,0,0,22,6,No,Good,Low,7111,CVVUFM1,-0.008532699
BVRK0T1,QLD,574,10000,357.95,,0,0,21,4,Yes,Good,Low,7112,BVRKCM1,-0.008533305
CZ2G0T2,VIC,578,9997,281.81,,0,0,27,8,No,Good,Low,7113,CDSDCM1,-0.008553631
IVEF0X1,VIC,556,1000,16.07,,0,0,12,3,No,Good,Low,7114,LHHDEBA,-0.008561407
YABH0T1,WA,567,207,47.55,,0,0,17,3,No,Good,Low,7115,YABHFM1,-0.008563887
PEZM0T1,WA,544,123,106.89,,0,0,26,6,No,Moderate,Low,7116,PEZMAC1,-0.008567605
ALMD0T1,VIC,564,9990,258.6,,0,0,20,5,No,Good,Low,7117,ALMDCM1,-0.008570102
WNRD0X1,WA,551,1000,28.44,,0,0,16,3,No,Moderate,Low,7118,AUWEEU0,-0.008583127
BBCD0X1,VIC,556,1000,110.24,,0,0,17,4,No,Good,Low,7119,BBCDEM1,-0.008584101
IJ1A0T2,QLD,566,9990,1330.33,,0,0,37,10,No,Good,Low,7120,IPSRCM1,-0.008584417
TPQR0T1,VIC,564,10000,413.52,,0,0,24,8,No,Good,Low,7121,TPQRCM1,-0.008599297
BPPH0T1,NSW,578,9990,193.8,,0,0,22,7,No,Moderate,Low,7122,BPPHCM1,-0.008605963
WDRV0T1,NSW,564,9990,422.43,,0,0,25,7,Yes,Good,Low,7123,WDRVCM1,-0.008608848
LQ1Q0T2,QLD,566,9990,1137.38,,0,0,27,6,No,Good,Low,7124,CHENCM1,-0.008618797
CGJO0X1,WA,529,39,37.35,,13,4,28,11,No,Good,Low,7125,CGJOFM1,-0.008625669
PTUO0T1,SA,565,257,245.86,,15,4,21,5,No,Good,Low,7126,PTUOEM1,-0.008642504
CTGD0X1,WA,553,127,123.18,,29,10,49,19,No,Good,Low,7127,CTGDEM1,-0.00864561
PSUC0T1,TAS,564,10000,405.73,,0,0,17,5,No,Moderate,Low,7128,PSUCCM1,-0.00865347
TX1A0T2,VIC,564,10000,691.41,,0,0,30,6,No,Good,Low,7129,AIVDCM1,-0.008653754
HWSZ0T1,VIC,564,9990,96.63,,0,0,19,5,No,Good,Low,7130,HWSZCM1,-0.008654145
FWIBBL1,VIC,553,200,25.23,,0,0,13,3,No,Good,Low,7131,FWIBEBA,-0.008655345
AKWD0T1,SA,565,10000,132.55,,0,0,16,4,No,Good,Low,7132,AKWDCM2,-0.008656639
TWLD0X1,VIC,556,123,78.78,,0,0,25,8,Yes,Good,Low,7133,TWLDFM1,-0.008665932
CSAL0X1,SA,532,990,14.81,,0,0,16,4,No,Good,Low,7134,SFIDFU0,-0.008676336
CYQY0X1,NSW,532,81,54.89,,0,0,42,12,Yes,Good,Low,7135,CYQYFM1,-0.008678836
KACDGX2,WA,542,1000,38.84,,0,0,16,6,No,Poor,Low,7136,KACDHM2,-0.008683192
MMJW0T1,NSW,563,10000,174.28,,0,0,23,7,Yes,Moderate,Low,7137,MMJWCM1,-0.008686567
GBTR0X1,QLD,528,39,13.2,,0,0,19,4,No,Moderate,Low,7138,GBTRFM0,-0.008688371
DRFB0T1,VIC,564,10000,487.7,,0,0,24,8,Yes,Moderate,Low,7139,DRFBCM1,-0.008710398
PMXD0X1,VIC,559,1000,101.15,,0,0,23,5,Yes,Good,Low,7140,PMXDEM1,-0.008716451
MNJV0X1,NSW,551,249,190.68,,0,0,30,9,No,Good,Low,7141,MNJVEM1,-0.008720005
ROOM0X1,NT,529,257,158.95,,0,0,31,7,Yes,Moderate,Low,7142,ROOMAM2,-0.008722043
MUSX0X1,VIC,556,81,24.76,,0,0,17,6,No,Good,Low,7143,MUSXFM0,-0.008739213
KBLX0X1,SA,532,39,16.25,,0,0,15,6,No,Poor,Low,7144,KBLXFU0,-0.008739525
SQUN0X1,NSW,539,39,36.68,,7,2,37,9,No,Moderate,Low,7145,SQUNFU0,-0.008754824
MQPK0T1,NSW,564,10000,329.29,,0,0,22,5,No,Moderate,Low,7146,MQPKCM1,-0.008755519
CRGS0T1,NSW,564,10000,498.2,,0,0,28,11,No,Good,Low,7147,CRGSCM1,-0.008788703
BDCE0T1,NSW,564,10000,658.06,,0,0,15,3,No,Good,Low,7148,BDCECM1,-0.008790596
FMBY0X1,NSW,550,387,384.84,,50,12,57,13,Yes,Good,Low,7149,FMBYAM1,-0.00880423
HOJQ,NSW,529,,9.79,,0,0,14,4,No,Poor,Low,7150,HOJQFU0,-0.008812772
LVND0T1,VIC,564,9990,228.75,,0,0,20,6,No,Good,Low,7151,LVNDCM1,-0.008817473
MABD0X1,VIC,553,165,130.14,,0,0,30,11,Yes,Good,Low,7152,MABDFM1,-0.008821025
ALUN0T1,NSW,577,10000,136.53,,0,0,19,4,No,Moderate,Low,7153,ALUNXM1,-0.008821696
SEHS0T1,NSW,564,10000,83.19,,0,0,21,5,No,Good,Low,7154,SEHSCM1,-0.008826208
WSUG0T1,NSW,578,10000,145.95,,0,0,18,5,No,Good,Low,7155,WSUGXM1,-0.008827201
CRFGBL1,NSW,537,200,32.16,,0,0,17,4,No,Good,Low,7156,CBZREBB,-0.008829911
MINS0T1,SA,587,77,82.5,,68,10,26,4,Yes,Good,Low,7157,MINSFM1,-0.008835901
OAND0X1,TAS,536,207,205.31,,72,20,84,20,No,Good,Low,7158,OANDEM1,-0.008838644
SRYD0X1,VIC,556,81,78.32,,28,7,63,13,Yes,Moderate,Low,7159,SRYDFM1,-0.008848298
GAEC0T1,VIC,564,9990,146.1,,0,0,23,5,No,Good,Low,7160,GAECCM1,-0.008853998
GRXK0T1,NSW,564,10000,478.1,,0,0,20,5,No,Moderate,Low,7161,GRXKCM1,-0.008854624
LAHL0X1,VIC,535,81,35.96,,0,0,15,5,No,Good,Low,7162,LAHLFM0,-0.008866747
NJ1L0T1,NSW,564,9990,980.99,,0,0,24,6,No,Poor,Low,7163,ALKEXM1,-0.008868293
SCTQ0T1,NSW,554,10000,106.1,,0,0,15,3,No,Good,Low,7164,SCTQCBC,-0.008884837
MTLL0X1,QLD,527,123,76,,0,0,59,15,No,Poor,Low,7165,MTLLFM0,-0.008891209
BMKW0T1,VIC,564,9990,172.55,,0,0,18,6,No,Good,Low,7166,BMKWCM1,-0.008894023
ROQQ0T1,QLD,566,81,81.07,,151,23,146,22,No,Good,Low,7167,RAXYAM1,-0.008901903
PUNN0T1,SA,565,123,81.45,,0,0,25,6,No,Poor,Low,7168,PUNNFM1,-0.008902981
JAEA0T1,VIC,564,39,29.77,,0,0,21,6,No,Good,Low,7169,JAEAFM0,-0.008903792
BJIL0X1,NSW,529,81,35.62,,0,0,14,5,No,Poor,Low,7170,BJILFU0,-0.008905167
HBKD0X1,TAS,552,257,216.59,,0,0,35,13,Yes,Moderate,Low,7171,HBKDEM1,-0.008919515
SKED0T1,VIC,564,9990,438.18,,0,0,19,6,No,Good,Low,7172,SKEDCM1,-0.008926386
HPDD0T1,WA,496,10000,38.15,,0,0,14,3,No,Good,Low,7173,HPDDFM0,-0.008937277
WYHJ0T1,NSW,564,10000,18.23,,0,0,14,4,No,Good,Low,7174,WYHJABA,-0.008946236
SBXH0X1,QLD,531,127,67.83,,0,0,19,4,No,Moderate,Low,7175,SBXHFM0,-0.00895322
